ItemCode	ItemName	ForeignName	ItemsGroupCode	CustomsGroupCode	SalesVATGroup	BarCode	VatLiable	PurchaseItem	SalesItem	InventoryItem	IncomeAccount	ExemptIncomeAccount	ExpanseAccount	Mainsupplier	SupplierCatalogNo	DesiredInventory	MinInventory	Picture	User_Text	SerialNum	CommissionPercent	CommissionSum	CommissionGroup	TreeType	AssetItem	DataExportCode	Manuacturer	ManageSerialNumbers	ManageBatchNumbers	Valid	ValidFrom	ValidTo	ValidRemarks	Frozen	FrozenFrom	FrozenTo	FrozenRemarks	SalesUnit	SalesItemsPerUnit	SalesPackagingUnit	SalesQtyPerPackUnit	SalesUnitLength	SalesLengthUnit	SalesUnitWidth	SalesWidthUnit	SalesUnitHeight	SalesHeightUnit	SalesUnitVolume	SalesVolumeUnit	SalesUnitWeight	SalesWeightUnit	PurchaseUnit	PurchaseItemsPerUnit	PurchasePackagingUnit	PurchaseQtyPerPackUnit	PurchaseUnitLength	PurchaseLengthUnit	PurchaseUnitWidth	PurchaseWidthUnit	PurchaseUnitHeight	PurchaseHeightUnit	PurchaseUnitVolume	PurchaseVolumeUnit	PurchaseUnitWeight	PurchaseWeightUnit	PurchaseVATGroup	SalesFactor1	SalesFactor2	SalesFactor3	SalesFactor4	PurchaseFactor1	PurchaseFactor2	PurchaseFactor3	PurchaseFactor4	ForeignRevenuesAccount	ECRevenuesAccount	ForeignExpensesAccount	ECExpensesAccount	AvgStdPrice	DefaultWarehouse	ShipType	GLMethod	TaxType	MaxInventory	ManageStockByWarehouse	PurchaseHeightUnit1	PurchaseUnitHeight1	PurchaseLengthUnit1	PurchaseUnitLength1	PurchaseWeightUnit1	PurchaseUnitWeight1	PurchaseWidthUnit1	PurchaseUnitWidth1	SalesHeightUnit1	SalesUnitHeight1	SalesLengthUnit1	SalesUnitLength1	SalesWeightUnit1	SalesUnitWeight1	SalesWidthUnit1	SalesUnitWidth1	ForceSelectionOfSerialNumber	ManageSerialNumbersOnReleaseOnly	WTLiable	CostAccountingMethod	SWW	WarrantyTemplate	IndirectTax	ArTaxCode	ApTaxCode	BaseUnitName	ItemCountryOrg	IssueMethod	SRIAndBatchManageMethod	IsPhantom	InventoryUOM	PlanningSystem	ProcurementMethod	OrderIntervals	OrderMultiple	LeadTime	MinOrderQuantity	ItemType	ItemClass	OutgoingServiceCode	IncomingServiceCode	ServiceGroup	NCMCode	MaterialType	MaterialGroup	ProductSource	Properties1	Properties2	Properties3	Properties4	Properties5	Properties6	Properties7	Properties8	Properties9	Properties10	Properties11	Properties12	Properties13	Properties14	Properties15	Properties16	Properties17	Properties18	Properties19	Properties20	Properties21	Properties22	Properties23	Properties24	Properties25	Properties26	Properties27	Properties28	Properties29	Properties30	Properties31	Properties32	Properties33	Properties34	Properties35	Properties36	Properties37	Properties38	Properties39	Properties40	Properties41	Properties42	Properties43	Properties44	Properties45	Properties46	Properties47	Properties48	Properties49	Properties50	Properties51	Properties52	Properties53	Properties54	Properties55	Properties56	Properties57	Properties58	Properties59	Properties60	Properties61	Properties62	Properties63	Properties64	AutoCreateSerialNumbersOnRelease	DNFEntry	GTSItemSpec	GTSItemTaxCategory	U_u_familiaa	U_SubFamilia	U_Marca
400734632	BANDA LEDER ESBELT TIPO GG 09 540X20000 VERDE	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tYES																															FT																																																																																				400	7	34
400650610	"BANDA CR67 2MM 30"" DE ANCHO X 300FT DE LARGO"	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									ft														ft																														W		0	tYES																															UND																																																																																				400	6	50
9001632035	"BAND CLAMP HAND TOOL DOR 3/8"" AND 5/8"" BAND CLAMPS"	NULL	100				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									NULL														NULL																														W		0	tYES																															NULL																																																																																				900	16	32
200250499	"ADAPT F MACHO 1"" CON ROSCA MACHO"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	50
200250500	1-1/2 F AL ADAPTER X M NPT	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	50
200250501	"ADAPT MACHO 2"" CON ROSCA MACHO"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	50
200250502	ADAPT MACHO 3 CON ROSCA MACHO	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	50
200250503	"ADAPTADOR MACHO 4"" NPT"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	50
200250504	ADAPTADOR MACHO 6NPT	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	50
2002501743	"ACOPLE UNIVERSAL P/AIRE-HEMBRA, ROSCA HEMBRA ÿ 1/2"""	NULL	107				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	50
200250497	"ACOPLE ROSCA HEMBRA 3/4"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	50
200250498	"ACOPLE UNIVERSAL P/AIRE-HEMBRA, ROSCA HEMBRA ÿ 1"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	50
400734615	BANDA LEDER ESBERT TIPO TT 02 X540 MM PRECIO FT X PULGADA	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tYES																															FT																																																																																				400	7	34
100142037	"ADAPTADOR PASA CHASI 3/8"" X 3/8"""	NULL	100				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142094	"ADAPTADOR PASA CHASI 1/2"" X1/2"""	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142095	"ADAPTADOR PASA CHASI 5/8"" X 1/2"	"ADAPTADOR PASA CHASI 5/8"" X 1/2"	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									und														und																														W		0	tYES																															und																																																																																				100	1	42
100142096	"ADAPTADOR PASA CHASI 5/8"" X 5/8"""	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142097	"ADAPTADOR PASA CHASI  DE 1/2"" X1/2"" 90∞"	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142098	ADAP RECT MACH orfs 3/8 MACH ORING 3/8	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142103	ADAP RECT MACH  ORFS 1/2 MACH ORB 1/2	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142104	ADAPTADOR RECTO  MACHO ORFS  3/4 MACHO ORB 3/4	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142105	ADAP RECT HEMBJIC 1/2 MACH ORING 1/2 plano	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142106	ADAP RECT HEMBJIC 5/8 MACH ORING 5/8	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142107	ADAP RECT MACHJIC 3/8 MACH ORING 3/8	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142108	ADAP RECT MACHJIC 5/8 MACH ORING 5/8	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142109	ADAP RECT MACHJIC 3/4 MACH ORING 3/4	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142110	ADAP RECT MACHJIC 1 MACH ORING 1	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142111	ADAPT 1/4MACHO ORINGx1/4 HEMB S-PLANO 90	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142112	ADAPT 3/8MACHO ORINGx3/8 HEMB S-PLANO	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142113	ADAPT 1/2MACHO ORINGx1/2 HEMB S-PLANO 90	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142114	ADAPT 5/8MACHO ORINGx5/8 HEMB S-PLANO 90	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142115	ADAPT 3/8 HEMB S-PLANO3/8MACHO JIC FLE	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142116	ADAPT 1/2 HEMB S-PLANO1/2MACHO JIC FLE	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142117	ADAPT 5/8 HEMB S-PLANO5/8MACHO JIC FLE	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142118	ADAPT 3/4 HEMB S-PLANO3/4MACHO JIC FLE	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142119	"1/4 M-ORFS / M-ORB 90DEG; 1/4"	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142120	"ADAPT CODO DE90 DE 3/8"" M-ORFS X 3/8"" M-ORB"	"ADAPT CODO DE90 DE 3/8""X3/8"""	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									NULL														NULL																														W		0	tYES																															NULL																																																																																				100	1	42
100142121	"ADAPTADOR 3/8"" M-ORFS SELLO PLANO X 1/2"" M-ORB"	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142122	"ADAPTADO 1/2"" SELLON PLANO X 1/2 ORING"	NULL	101				tYES	tYES	tYES	tYES					UND		0								tNO			tNO	tNO									UND														NULL																														W		0	tYES																															UND																																																																																				100	1	42
200232509	ACOPLE HEMBRA DE 2 INOX COLA/ZORRO	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	32
200232510	ACOPLE MACHO DE 2 INOX COLA/ZORRO	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	32
200232511	"ADAPTADOR HEMBR 3""BSPT MELIMETRICO MACHO ACOPL"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	32
80024773014	"CADENA DE GRADO 70 DE 3/8"""	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tYES																															FT																																																																																				800	24	77
80024773016	"AMOLADORA ANGULAR 7"" 2600W 8500RPM BOSCH"	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
90019321614	"BRIDA DE GOLPE 4-1/2"""	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															NULL																																																																																				900	19	32
9001932505	BRIDAS DE GOLPE 1-56/64A5	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	32
9001938515	"BRIDAS ACERADA 5/8"" A  3/4"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
9001938516	"BRIDAS ACERADA DE 1"" G&O W2 12.7-18-32"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
9001938517	"BRIDAS ACERADA 1-1/2"" G&O SIN FIN W2-12.7-21-38"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
9001938518	"BRIDAS ACERADA 1/2""""G&O W2-8-11-20"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
9001938519	"BRIDAS DE ACERADA 1/4"" A 5-16"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
9001938520	"BRIDAS ACERADA 1/4"" A 3/8""SIN FIN G&O 8-6mm-16mm"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
9001938521	"BRIDAS ACERADA G&O 112-121 4"" INTER"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO																																																					W		0	tYES																																																																																																																			900	19	38
9001938522	"BRIDAS ACERADA G&O 122.130 5"" INTERN"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
90019381613	"BRIDAS INDUSTRIAL 5"" 149MM-6"" INTERN"	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
9001938523	"BRIDAS FALKO DE 2-1/2 A 3"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	38
40017781610	CANGILON BLANCO DE 10X 6 NATURAL	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				400	17	78
40017781611	CANGILON BLANCO9X5 NATURAL	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				400	17	78
40017781612	CANGILON BLANCO DE 9 X 6 NATURAL	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				400	17	78
11002501729	"ACOPLE CHICHARRA COLA DE ZORRO DE 1/2"""	NULL	107				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	50
200250506	"ACOPLE DE MANGUERAS EN DE 3/4"" COLA DE  ZORRO"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	50
1100250507	"ACOPLE CHICHARRA COLA DE ZORRO DE 1"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	50
9001932524	BRIDA DE ACERO INOXIDABLE 2.38 ID , 2.125X2.4375 OD .040 THK	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO																							UND																														W		0	tYES																																																																																																																			900	19	32
60020301175	CORREA SINCRONIZADA | HTD 960 8M 40)	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	20	30
60020301176	CORREA SINCRONIZADA 245-5M D&D	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	20	30
60020301177	CORREA HTD 680 8M 40MM DD	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	20	30
80024773023	"BRIDAS DE ACERO INOX.3"""	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
80024773024	ELABORACION DE TERMINALES  ACERO INOX.	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
40017241609	CANGILON METALICO ELEVATOR BUCKET J 7X5 Steel 16G	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				400	17	24
90019502523	"CAMISA HIDRAULICA 3/4"" 100R12"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	50
9001950525	"CAMISA HIDRAULICA 1-1/4"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	50
9001950526	"CAMISA HIDRAULICA 1-1/2"" 100R12"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				900	19	50
11001502508	60* BALL NPT MALE H -6 T 1/2-14  2 25	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	50
11001502512	60* BALL NPT MALE H 20  t 1-1/4-11.5 2.10	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	50
50015401622	CUCHILLA QT900 C P 28/ RBQC1HD-28	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				500	15	40
8002477602	BANDA D LONA COLOR TANK DE 625.5 LARGO C/GRAPAS INSTALADA E IMPULSADORES DE 3/4 ALTURA, 18 C/UNO	NULL	103				tYES	tNO	tYES	tNO					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				800	24	77
200132527	"1"" ISO-A Nipple, 1"" NPTF, Steel"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	1	32
400681591	BANDA PVC PLANA DE 9CM X 2MM	NULL	103				tYES	tNO	tYES	tNO					NULL		0								tNO			tNO	tNO									NULL														NULL																														W		0	tNO																															UND																																																																																				400	6	81
400846041	DURAFAB ESPESOR 0.3MM DE 2 METROS X 5 METROS	NULL	100				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									NULL														NULL																														W		0	tYES																															NULL																																																																																				400	8	46
8002477593	BANDA P/EMBALADORA 3 CAPA 160.5X 23 ANCHO C/GRAPA TIPO AGUJA DE ALATA	NULL	103				tYES	tNO	tYES	tNO					NULL		0								tNO			tNO	tNO									UND														NULL																														W		0	tNO																															UND																																																																																				800	24	77
500578597	1/4X48X50® NEOPRENO NEGRO	"1/4""X48""X50® NEOPRENO NEGRO"	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tNO																															FT																																																																																				500	5	78
60020501178	CORREA ABIERTA L16T10, ROLLO DE 50FT JASON	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tYES																															FT																																																																																				600	20	50
80024772973	BOMBA DE ENGRASE DE 14 ONZA PICO RIGIDO LIBRIMATIC	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
80024772974	BOMBA ROTARIA P.LIQUIDO QUIMICOS	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
60020301179	CORREA METRICA L-5M-15  NEOPRENO	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tYES																															FT																																																																																				600	20	30
8002477592	CADENA CURVA LF880-K325	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tYES																															FT																																																																																				800	24	77
80024772983	"ARANDELA DE PRECION DE 1/4"""	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
80024772984	"3/8"" ARANDELA  DE PRESION"	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
80024772985	"ARANDELA PALNA 7/16"" PRESION"	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									NULL														NULL																														W		0	tYES																															NULL																																																																																				800	24	77
8002477043	ARANDELA DE PRESION	NULL	100				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
80024772987	ARANDELA DE PRESION DE 1/4	NULL	117				tYES	tYES	tYES	tYES					UNID		0								tNO			tNO	tNO									UNID														UNID																														W		0	tYES																															UNID																																																																																				800	24	77
80024773186	5-16 ARANDELA PRESION GR-2	NULL	120				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UNID														UNID																														W		0	tYES																															UNID																																																																																				800	24	77
80024773185	"1/2"" ARANDELA PRESIONGR-2"	NULL	120				tYES	tYES	tYES	tYES					UNID		0								tNO			tNO	tNO									unid														UNID																														W		0	tYES																															UNID																																																																																				800	24	77
80024771706	ARMADO DE MANGUERAS	NULL	107				tYES	tNO	tYES	tNO					4009120000		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				800	24	77
10010281227	CODO UNION 90∫ 12MM X 12MM	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	10	28
10010281228	CODO UNION 90∫ 4MM X 4MM	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	10	28
10010281229	CODO UNION 90∫ 6MM X 6MM	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	10	28
10010281230	CODO UNION 90∫ 8MM X 8MM	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	10	28
110010281231	CONECTOR RECTO 10MM X 1/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281232	CONECTOR RECTO DE 10MM X 1/4 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281233	CONECTOR RECTO DE 10MM X 3/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281237	CONECTOR RECTO 4MM X 1/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281238	CONECTOR RECTO 4MM X 1/4 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281239	CONECTOR RECTO 6 MM X 1/8 MNTP MACHO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281240	CONECTOR RECTO 1/4NPT X 6mm MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281241	CONECTOR RECTO 6 MM MANG X 3/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281242	CONECTOR RECTO 1/8NPT X 8mm MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281243	CONECTOR RECTO 1/4NPT X 8mm MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281244	CONECTOR RECTO 8MM X 3/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281246	CODO 90∫ DE 10MM X 1/8 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281247	CODO 90∫ DE 10MM X 1/4 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281248	CODO 90∫ DE 10MM X 3/8 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281253	CODO 90∫ DE 4MM X 1/8 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281254	CODO 90∫ DE 4MM X 1/4 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281255	CODO 90∫ DE 6MM X 1/8 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281256	CODO 90∫ DE 6MM X 1/4 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281257	CODO 90∫ DE 6MM X 3/8 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281258	CODO 90∫ DE 8MM X 1/8 NPT METRICO	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
